#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Translations done by PKZB

#religions
sabellianism_DESC;Belief that the Father, Son, and Holy Spirit are three characterizations of one God, rather than three distinct "persons" in one God. The term "sabellianism" itself derives from Sabellius, a third-century theologian and priest.;Croyance qui considérait que le Père, le Fils et le Saint-Esprit sont trois caractérisations d'un seul Dieu, au lieu de trois "personnes" distinctes en un seul Dieu. Le terme sabellianisme vient de Sabellius, un théologien et un prêtre du IIIe siècle.;;;;;;;;;;x
psilanthropism;Psilanthropist;philanthrope;;;;;;;;;;x
psilanthropism_DESC;Belief that Jesus is "merely human": either that he never became divine, or that he never existed prior to his incarnation as a man.;Croyance qui considérait que Jésus est "purement humain" : soit qu'il n'a jamais été divin, ou qu'il n'a jamais existé avant son incarnation comme un homme.;;;;;;;;;;x
audianistic;Audianistic;audianiste;;;;;;;;;;x
audianistic_DESC;Belief named after Audius which believed that God has human form and that one ought to celebrate Jesus' death during the Jewish Passover.;Croyance ayant reçu le nom d'Audius qui croyait que Dieu a une forme humaine et que l'on doit célébrer la mort de Jésus pendant la Pâque juive.;;;;;;;;;;x
d_audianistic;Audianistic Papacy;Papauté audianiste;;;;;;;x
d_audianistic_adj;Audianistic;Audianiste;;;;;;;x
monarchianism;Monarchian;monarchien;;;;;;;;;;x
monarchianism_DESC;An overemphasis on the indivisibility of God at the expense of the other "persons" of the Trinity leading to either Sabellianism or to Adoptionism.;Un accent excessif sur l'indivisibilité de Dieu au détriment des autres "personnes" de la Trinité menant soit au sabellianisme soit à l'adoptionisme.;;;;;;;;;;x
donatism;Donatist;donatiste;;;;;;;;;;x
donatism_DESC;Donatists were rigorists, holding that the church must be a church of "saints," not "sinners," and that sacraments, such as baptism, administered by Traditores ("traitors", sinful, traitorous clergy) were invalid. Probably in 311 AD, a new bishop of Carthage, Caecilian, was consecrated by someone who had allegedly been a Traditor, Felix of Aptungi, his opponents consecrated a short-lived rival, who was succeeded by Donatus, after whom the schism was named. In 313, a commission appointed by Pope Miltiades fought against the Donatists, but they continued to exist, viewing themselves, and not the Nicene Church, as the "true Church," the only one with "valid sacraments". ;Les donatistes étaient rigoristes, estimant que l'Église doit être une Église de "saints" et non de "pécheurs", et que les sacrements, comme le baptême, administrés par traditores étaient invalides. Probablement en 311, un nouvel évêque de Carthage, Cécilien, a été consacrée par quelqu'un qui auraient été traditor, Felix d’Aptungi, ses adversaires consacrèrent un rival de courte durée, qui a été remplacé par Donatus, après que le schisme a été déclenché. En 313, une commission nommée par le pape Miltiade lutta contre les donatistes, mais ils continuèrent à exister, à se voir, et non pas l'Église nicéenne, comme la "véritable Église", la seule avec des "sacrements valides.";;;;;;;;;;x
donatism_FEATURES;§Y*§! Can found a Holy Order if Carthage is restored.\n§Y*§! Can restore the Bishop of Carthage as a religious head.\n§Y*§! Can declare the Lapsi against fellow members.;§Y*§! Peut fonder un ordre saint si Carthage est rétablie.\n§Y*§! Peut restaurer l'évêque de Carthage en tant que chef religieux.\n§Y*§! Peut déclarer le Lapsi contre d'autres membres.;;;;;;;;;;x
DONATIST;Grand Bishop;Grand Évêque;;;;;;;;;;x
d_donatism;Bishopric of Carthage;Évêché de Carthage;;;;;;;;;;x
d_donatism_adj;Donatistic;Donatistique;;;;;;;;;;x
TRADITORES;Traditores;Traditores;;;;;;;;;;x
###### arian;;;;;;;;;;;;x
arian;Arian;arien;;;;;;;;;;x
arian_DESC;Denial of the true divinity of Jesus Christ taking various specific forms, but all agreed that Jesus Christ was created by the Father, that he had a beginning in time, and that the title "Son of God" was a courtesy one. Arius, a third-century Christian priest in Alexandria, is considered to be the main theologian behind Arian teachings. The agitation Arianism caused amongst Early Christianity led to the council of Nicea in 325 which defined the nature of the Father and Son and declared the doctrine to be heretical. Spread through missionaries to various Germanic peoples who reimported it across the West with their implementations, Arianism would remain a competing church against mainstream Christianity.  ;Déni de la vraie divinité de Jésus-Christ en prenant diverses formes spécifiques, mais tous d'accord que Jésus-Christ a été créé par le Père, qu'il avait un commencement dans le temps, et que le titre de "Fils de Dieu" était une courtoisie. Arius, un prêtre chrétien à Alexandrie du IIIe siècle est considéré comme le principal théologien responsable des doctrines ariennes. L'agitation suscitée dans les Églises provoqua le concile de Nicée en 325 qui définit l'identité de nature du Père et du Fils et déclara la doctrine hérétique. Propagé à travers des missions au sein des divers peuples germaniques, qui le réimportèrent en Occident avec leur implémentation, l'arianisme demeure une église en concurrence avec la Chrétienté dominante.;;;;;;;;;;x
ARIAN_POPE;Arian Pope;Pape Arien;;;;;;;;;;x
d_arian;The Arian Papacy;La Papauté Arienne;;;;;;;;;;x
d_arian_adj;Arian;Arien;;;;;;;;;;x
